eye_packets,776
1581494817.5468621,"{'circle_3d': {'center': [-0.04002172804031945, 0.09306243114178159, 62.871135909939], 'normal': [-0.2640697403723213, 0.6236071843870833, -0.7357861454257678], 'radius': 2.452108824317192}, 'confidence': 0.4750522871576036, 'timestamp': 359914.062969, 'diameter_3d': 4.904217648634384, 'ellipse': {'center': [159.78842830170635, 120.48532404118106], 'axes': [35.556603986278866, 48.379531787147506], 'angle': -67.04895826598542}, 'location': [159.78842830170635, 120.48532404118106], 'diameter': 48.379531787147506, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2441448994428796, 'phi': -1.915373065833918, 'norm_pos': [0.49933883844283233, 0.4979778164950789], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.555381,"{'circle_3d': {'center': [0.05129447990320024, 0.09956453272012578, 62.84438890408741], 'normal': [-0.25646005637702796, 0.6241490261852787, -0.7380150625800669], 'radius': 2.457255263391432}, 'confidence': 0.6309645099192854, 'timestamp': 359914.071369, 'diameter_3d': 4.914510526782864, 'ellipse': {'center': [160.68593926972406, 120.54601858840829], 'axes': [35.769572978061646, 48.5017120523183], 'angle': -67.74732507443869}, 'location': [160.68593926972406, 120.54601858840829], 'diameter': 48.5017120523183, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2448382158990254, 'phi': -1.9052420258806813, 'norm_pos': [0.5021435602178876, 0.4977249225482988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.564026,"{'circle_3d': {'center': [0.048048302593425074, 0.10604543518958387, 62.851003370580884], 'normal': [-0.2567305711528426, 0.6246891013910669, -0.7374638570389442], 'radius': 2.445152569177614}, 'confidence': 0.5588469218414178, 'timestamp': 359914.079769, 'diameter_3d': 4.890305138355228, 'ellipse': {'center': [160.65209068748152, 120.61422121188235], 'axes': [35.559061705315166, 48.257608341074615], 'angle': -67.7428019877398}, 'location': [160.65209068748152, 120.61422121188235], 'diameter': 48.257608341074615, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.245529654237101, 'phi': -1.9058009602004529, 'norm_pos': [0.5020377833983798, 0.4974407449504902], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.5725608,"{'circle_3d': {'center': [-0.03613770094930713, 0.11250516464308902, 62.886255627783214], 'normal': [-0.2637460714480702, 0.6252274121788588, -0.7345261689387498], 'radius': 2.441111314095482}, 'confidence': 0.5534904794452103, 'timestamp': 359914.088169, 'diameter_3d': 4.882222628190964, 'ellipse': {'center': [159.82458169143283, 120.68062570499048], 'axes': [35.3191811606401, 48.150883266645934], 'angle': -67.1382700793697}, 'location': [159.82458169143283, 120.68062570499048], 'diameter': 48.150883266645934, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2462192144571045, 'phi': -1.9155280737259235, 'norm_pos': [0.49945181778572756, 0.49716405956253973], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.5855849,"{'circle_3d': {'center': [-0.025832147941381667, 0.11894298190011732, 62.888043632139876], 'normal': [-0.2628872753640764, 0.6257638969502779, -0.7343771685756946], 'radius': 2.4584864060956115}, 'confidence': 0.6098742364700523, 'timestamp': 359914.096568, 'diameter_3d': 4.916972812191223, 'ellipse': {'center': [159.92820360455886, 120.73772077766566], 'axes': [35.56165615008168, 48.49247795493982], 'angle': -67.23426400068112}, 'location': [159.92820360455886, 120.73772077766566], 'diameter': 48.49247795493982, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2469068148032787, 'phi': -1.914556402020409, 'norm_pos': [0.4997756362642464, 0.49692616342639306], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.591726,"{'circle_3d': {'center': [-0.04794727932700127, 0.03143624584608595, 62.82210453627771], 'normal': [-0.2647302029795447, 0.6184716689457753, -0.7398720932308749], 'radius': 2.4474065235145086}, 'confidence': 0.5422080100861222, 'timestamp': 359914.104968, 'diameter_3d': 4.894813047029017, 'ellipse': {'center': [159.71090896098585, 119.87958438175602], 'axes': [35.741268398614864, 48.32418982637452], 'angle': -66.79539251958495}, 'location': [159.71090896098585, 119.87958438175602], 'diameter': 48.32418982637452, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2375926190154756, 'phi': -1.914407705738389, 'norm_pos': [0.49909659050308075, 0.5005017317426832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.5989,"{'circle_3d': {'center': [-0.043143789801628696, 0.0444232528772206, 62.83125739774128], 'normal': [-0.2643299121857637, 0.6195539195317031, -0.7391093547755774], 'radius': 2.454476868746989}, 'confidence': 0.5860512981113524, 'timestamp': 359914.113368, 'diameter_3d': 4.908953737493978, 'ellipse': {'center': [159.7589504126925, 120.0051015719811], 'axes': [35.797291107344954, 48.45686440635534], 'angle': -66.87246331963068}, 'location': [159.7589504126925, 120.0051015719811], 'diameter': 48.45686440635534, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.238970613857155, 'phi': -1.91425491610901, 'norm_pos': [0.4992467200396641, 0.49997874345007876], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.606688,"{'circle_3d': {'center': [-0.040379493372691755, 0.049587657863853885, 62.83460038946081], 'normal': [-0.264099554150019, 0.6199842866139228, -0.7388307721322837], 'radius': 2.4480914871656876}, 'confidence': 0.534967407180468, 'timestamp': 359914.121768, 'diameter_3d': 4.896182974331375, 'ellipse': {'center': [159.78505802768916, 120.05823332238337], 'axes': [35.686780703386354, 48.32815657535458], 'angle': -66.90938701979314}, 'location': [159.78505802768916, 120.05823332238337], 'diameter': 48.32815657535458, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.239519002944634, 'phi': -1.9140980331312563, 'norm_pos': [0.49932830633652864, 0.49975736115673597], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.6150222,"{'circle_3d': {'center': [-0.12605214524165076, 0.054726110724082844, 62.870022675910995], 'normal': [-0.2712389418057655, 0.6204124910189418, -0.7358789149281014], 'radius': 2.4542872162206066}, 'confidence': 0.5574628928634314, 'timestamp': 359914.130168, 'diameter_3d': 4.908574432441213, 'ellipse': {'center': [158.94477272564254, 120.1084013769218], 'axes': [35.593667231665655, 48.423447494400016], 'angle': -66.29310814583073}, 'location': [158.94477272564254, 120.1084013769218], 'diameter': 48.423447494400016, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.240064872215439, 'phi': -1.923937056805127, 'norm_pos': [0.49670241476763294, 0.4995483275961592], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.6227698,"{'circle_3d': {'center': [0.011028562172577416, 0.05904990891874906, 62.82432448955897], 'normal': [-0.2598155495212465, 0.620772807535164, -0.7396870971241036], 'radius': 2.4036881594459953}, 'confidence': 0.9958968512110418, 'timestamp': 359914.138568, 'diameter_3d': 4.807376318891991, 'ellipse': {'center': [160.28345014813473, 120.16611370411856], 'axes': [35.09070167288472, 47.458722383432054], 'angle': -67.32197028947292}, 'location': [160.28345014813473, 120.16611370411856], 'diameter': 47.458722383432054, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7308987609848216, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.240524381592253, 'phi': -1.9085848471726339, 'norm_pos': [0.5008857817129211, 0.49930785956617263], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.6305149,"{'circle_3d': {'center': [-0.020995253210452258, 0.11407731082239003, 62.88217073579666], 'normal': [-0.26248420080316565, 0.6253584243604674, -0.7348665766042956], 'radius': 2.383832240441326}, 'confidence': 0.9952134733954798, 'timestamp': 359914.146968, 'diameter_3d': 4.767664480882652, 'ellipse': {'center': [159.9648394815785, 120.71576917981315], 'axes': [34.5098149570638, 47.023339950935345], 'angle': -67.25492555275882}, 'location': [159.9648394815785, 120.71576917981315], 'diameter': 47.023339950935345, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7294230140100555, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2463870948233478, 'phi': -1.9138587074709639, 'norm_pos': [0.4998901233799328, 0.49701762841744523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.639856,"{'circle_3d': {'center': [-0.018730466978336135, 0.13999255503695096, 62.90347931372045], 'normal': [-0.26229546861715597, 0.6275180280450141, -0.733090861777313], 'radius': 2.40975390814102}, 'confidence': 0.99682831349338, 'timestamp': 359914.155368, 'diameter_3d': 4.81950781628204, 'ellipse': {'center': [159.9903380367809, 120.96189796622129], 'axes': [34.77746174551013, 47.518995024823184], 'angle': -67.3514727776862}, 'location': [159.9903380367809, 120.96189796622129], 'diameter': 47.518995024823184, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7290787796460529, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.249157698887048, 'phi': -1.9143975800174342, 'norm_pos': [0.4999698063649404, 0.49599209180741133], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.6475992,"{'circle_3d': {'center': [-0.013609623688604078, 0.1717529413911265, 62.92892929855182], 'normal': [-0.261868731676345, 0.6301647269078621, -0.7309700297080325], 'radius': 2.410641071733327}, 'confidence': 0.9937978979178687, 'timestamp': 359914.163768, 'diameter_3d': 4.821282143466654, 'ellipse': {'center': [160.04009651059783, 121.27395419210131], 'axes': [34.66118434580766, 47.517380574348], 'angle': -67.48606290962778}, 'location': [160.04009651059783, 121.27395419210131], 'diameter': 47.517380574348, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7266702692538041, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2525616708801532, 'phi': -1.9148002694433253, 'norm_pos': [0.5001253015956182, 0.49469185753291123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.65621,"{'circle_3d': {'center': [-0.058185599167322355, 0.14553729729939935, 62.92245304913317], 'normal': [-0.2655833962995715, 0.6279800899002181, -0.7315097171595868], 'radius': 2.4195610431584815}, 'confidence': 0.9965507750917532, 'timestamp': 359914.172168, 'diameter_3d': 4.839122086316963, 'ellipse': {'center': [159.60450661687392, 121.01360047724965], 'axes': [34.82266819199697, 47.69819492777423], 'angle': -67.0786851131151}, 'location': [159.60450661687392, 121.01360047724965], 'diameter': 47.69819492777423, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7261615810892685, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.24975129152737, 'phi': -1.919059970718289, 'norm_pos': [0.498764083177731, 0.4957766646781264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.66705,"{'circle_3d': {'center': [-0.06013086127654743, 0.07374868123331524, 62.86203253787322], 'normal': [-0.26574550147534026, 0.6219977052280444, -0.7365447597645826], 'radius': 2.413071482062038}, 'confidence': 0.9978213811436849, 'timestamp': 359914.180568, 'diameter_3d': 4.826142964124076, 'ellipse': {'center': [159.58547946542032, 120.30903596997426], 'axes': [35.03603045849075, 47.61567336275658], 'angle': -66.83959452312392}, 'location': [159.58547946542032, 120.30903596997426], 'diameter': 47.61567336275658, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.242087738272197, 'phi': -1.9170601248187666, 'norm_pos': [0.4987046233294385, 0.4987123501251073], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.686193,"{'circle_3d': {'center': [-0.14262660371227653, 0.09008545118101363, 62.90610306557092], 'normal': [-0.27262014667831763, 0.6233591027236859, -0.7328722157897745], 'radius': 2.429305758893347}, 'confidence': 0.5569118179212013, 'timestamp': 359914.197368, 'diameter_3d': 4.858611517786694, 'ellipse': {'center': [158.77817269265563, 120.46578732664918], 'axes': [35.0463306530394, 47.902869513379386], 'angle': -66.28599910528006}, 'location': [158.77817269265563, 120.46578732664918], 'diameter': 47.902869513379386, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.243827593236667, 'phi': -1.926924299786761, 'norm_pos': [0.49618178966454884, 0.49805921947229514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.6915689,"{'circle_3d': {'center': [-0.13526340083760102, 0.09488685483982984, 62.907452464102434], 'normal': [-0.2720065464387614, 0.6237592196952539, -0.7327597659121481], 'radius': 2.456654598512294}, 'confidence': 0.573388417169324, 'timestamp': 359914.205767, 'diameter_3d': 4.913309197024588, 'ellipse': {'center': [158.8545279847677, 120.5033667349722], 'axes': [35.4345148330925, 48.44149012141453], 'angle': -66.35518028349888}, 'location': [158.8545279847677, 120.5033667349722], 'diameter': 48.44149012141453, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.24433939828021, 'phi': -1.9262386773959188, 'norm_pos': [0.4964203999523991, 0.4979026386042825], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.698904,"{'circle_3d': {'center': [-0.13488496773414216, 0.09966264836958416, 62.911379546332036], 'normal': [-0.2719750103468065, 0.6241572024894002, -0.7324325090596814], 'radius': 2.448337869681601}, 'confidence': 0.6360643466558229, 'timestamp': 359914.214167, 'diameter_3d': 4.896675739363202, 'ellipse': {'center': [158.85694464375766, 120.5533001331467], 'axes': [35.29417253528391, 48.274381114226365], 'angle': -66.37326325040137}, 'location': [158.85694464375766, 120.5533001331467], 'diameter': 48.274381114226365, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2448486808711126, 'phi': -1.9263466030724699, 'norm_pos': [0.49642795201174267, 0.4976945827785554], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.706178,"{'circle_3d': {'center': [-0.13448866540120585, 0.10441228679273706, 62.915282046196964], 'normal': [-0.27194198515239515, 0.6245530056913297, -0.7321073007376041], 'radius': 2.4493026868078442}, 'confidence': 0.5072672803369775, 'timestamp': 359914.222567, 'diameter_3d': 4.8986053736156885, 'ellipse': {'center': [158.86095233187302, 120.59971126612044], 'axes': [35.28800744229563, 48.29043553967675], 'angle': -66.39136788701087}, 'location': [158.86095233187302, 120.59971126612044], 'diameter': 48.29043553967675, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.245355379911643, 'phi': -1.926451915842686, 'norm_pos': [0.4964404760371032, 0.4975012030578315], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.714879,"{'circle_3d': {'center': [-0.16003132899512096, 0.015082297738224781, 62.849302476385446], 'normal': [-0.2740705404518881, 0.617108839936787, -0.7376055982218973], 'radius': 2.4337004876411044}, 'confidence': 0.5234848602410802, 'timestamp': 359914.230967, 'diameter_3d': 4.867400975282209, 'ellipse': {'center': [158.60829749449059, 119.72543092416565], 'axes': [35.40055877358151, 48.03280351306665], 'angle': -65.91380464409168}, 'location': [158.60829749449059, 119.72543092416565], 'diameter': 48.03280351306665, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2358594954053395, 'phi': -1.9265546157073241, 'norm_pos': [0.49565092967028307, 0.5011440378159764], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.722386,"{'circle_3d': {'center': [-0.15781977090359112, 0.026404730307717728, 62.857965266507456], 'normal': [-0.27388624394426053, 0.6180523759842446, -0.7368836990450629], 'radius': 2.4474049060384826}, 'confidence': 0.48310490246627086, 'timestamp': 359914.239367, 'diameter_3d': 4.894809812076965, 'ellipse': {'center': [158.63208909222806, 119.83226478855633], 'axes': [35.555557502099084, 48.29683422078351], 'angle': -65.96740163792238}, 'location': [158.63208909222806, 119.83226478855633], 'diameter': 48.29683422078351, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.23705914842584, 'phi': -1.9266547026663838, 'norm_pos': [0.4957252784132127, 0.5006988967143486], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.7305899,"{'circle_3d': {'center': [-0.15772769247436003, 0.029885415071763788, 62.86085158187217], 'normal': [-0.27387857074182465, 0.6183424330479151, -0.7366431727646704], 'radius': 2.448396985482452}, 'confidence': 0.5886570835192093, 'timestamp': 359914.247767, 'diameter_3d': 4.896793970964904, 'ellipse': {'center': [158.63313715918468, 119.86623749546135], 'axes': [35.555112656397874, 48.31421594138591], 'angle': -65.97953515709527}, 'location': [158.63313715918468, 119.86623749546135], 'diameter': 48.31421594138591, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2374281670326477, 'phi': -1.9267521767198659, 'norm_pos': [0.49572855362245216, 0.500557343768911], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.739006,"{'circle_3d': {'center': [-0.15761985243151377, 0.03333482177289149, 62.86370807435844], 'normal': [-0.2738695840715874, 0.6186298836063424, -0.7364051317241475], 'radius': 2.4529126054846535}, 'confidence': 0.602751605648511, 'timestamp': 359914.256167, 'diameter_3d': 4.905825210969307, 'ellipse': {'center': [158.6348840173085, 119.89866285207708], 'axes': [35.60602921283391, 48.40119428609987], 'angle': -65.99166881875279}, 'location': [158.6348840173085, 119.89866285207708], 'diameter': 48.40119428609987, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.237793975302378, 'phi': -1.9268470378677691, 'norm_pos': [0.4957340125540891, 0.5004222381163455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.7504928,"{'circle_3d': {'center': [-0.24567085376901066, 0.03675297609734862, 62.89983898032303], 'normal': [-0.2812071675163789, 0.6189147298000474, -0.7333942228937651], 'radius': 2.4445103390422402}, 'confidence': 0.5532225302601297, 'timestamp': 359914.264567, 'diameter_3d': 4.8890206780844805, 'ellipse': {'center': [157.77000615326088, 119.93717350075535], 'axes': [35.29693291033401, 48.20787941151329], 'angle': -65.36126622312999}, 'location': [157.77000615326088, 119.93717350075535], 'diameter': 48.20787941151329, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2381565732350306, 'phi': -1.936939286110095, 'norm_pos': [0.49303126922894025, 0.500261777080186], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.759375,"{'circle_3d': {'center': [-0.23936358424475213, 0.04013990354944852, 62.90028173483027], 'normal': [-0.28068156172269065, 0.6191969737543889, -0.7333573266848283], 'radius': 2.4596481335688294}, 'confidence': 0.48957462007524716, 'timestamp': 359914.272967, 'diameter_3d': 4.919296267137659, 'ellipse': {'center': [157.83424031355523, 119.96512548150275], 'axes': [35.51363486874176, 48.506263136377726], 'angle': -65.41832482546295}, 'location': [157.83424031355523, 119.96512548150275], 'diameter': 48.506263136377726, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2385159608330847, 'phi': -1.9363311162667696, 'norm_pos': [0.4932320009798601, 0.5001453104937386], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494817.7671528,"{'circle_3d': {'center': [-0.24032856196498953, 0.043495629357340526, 62.90348568787982], 'normal': [-0.28076197653271046, 0.6194766175717132, -0.7330903305973658], 'radius': 2.4501700727679445}, 'confidence': 0.5974514507902138, 'timestamp': 359914.281367, 'diameter_3d': 4.900340145535889, 'ellipse': {'center': [157.8233164483719, 120.00152394160807], 'axes': [35.3600809054289, 48.31676688021182], 'angle': -65.4225671966164}, 'location': [157.8233164483719, 120.00152394160807], 'diameter': 48.31676688021182, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.726513392762651, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.23887213809156, 'phi': -1.936548359801117, 'norm_pos': [0.4931978639011622, 0.49999365024329967], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
